order_id;material_type;quantity;supplier_location;destination_location;order_date;weather_conditions;holiday_season;distance_km;transport_mode;route_type;delivery_time_days
7901;Fertigprodukte;356;Leverkusen;Mannheim;2023-10-08;Klar;FALSE;202.01;Straße;domestic_germany;2.1
7902;Fertigprodukte;999;Freiburg im Breisgau;Leverkusen;2023-04-05;Sturm;FALSE;343.74;Schiene;domestic_germany;3.3
7903;Elektronik;106;Toronto;Düsseldorf;2023-05-29;Regnerisch;FALSE;6154.73;Luft;intercontinental;18.6
7904;Rohstoffe;326;Rostock;Brisbane;2023-02-17;Klar;FALSE;15680.74;Luft;intercontinental;45.1
7905;Rohstoffe;252;Rostock;Düsseldorf;2023-08-18;Sturm;FALSE;481.74;Straße;domestic_germany;9.4
7906;Fertigprodukte;240;Herne;Sao Paulo;2023-06-04;Schnee;FALSE;9857.5;Luft;intercontinental;42.9
7907;Fertigprodukte;332;Sao Paulo;Leipzig;2023-08-27;Regnerisch;FALSE;10116.54;Luft;intercontinental;32.8
7908;Chemikalien;347;Magdeburg;Köln;2023-11-11;Nebel;FALSE;348.55;Schiene;domestic_germany;1.0
7909;Rohstoffe;790;London;Leverkusen;2023-07-01;Schnee;FALSE;497.73;Straße;intra_european;9.6
7910;Rohstoffe;140;Mainz;Rio de Janeiro;2023-02-25;Nebel;FALSE;9555.64;Luft;intercontinental;37.2
7911;Rohstoffe;826;Braunschweig;Bonn;2023-02-25;Sturm;FALSE;291.75;Schiene;domestic_germany;6.3
7912;Elektronik;183;Sydney;Melbourne;2023-02-11;Regnerisch;FALSE;713.43;Luft;intercontinental;8.1
7913;Bauteile;750;Guangzhou;Gelsenkirchen;2023-07-03;Sturm;FALSE;9059.73;Luft;intercontinental;40.8
7914;Elektronik;77;Melbourne;Nürnberg;2023-04-22;Klar;TRUE;16153.8;Luft;intercontinental;62.7
7915;Rohstoffe;450;Dubai;Erfurt;2023-07-25;Regnerisch;FALSE;4709.87;Luft;intercontinental;21.8
7916;Chemikalien;313;Gelsenkirchen;Guangzhou;2023-12-26;Klar;FALSE;9059.73;Luft;intercontinental;28.5
7917;Bauteile;757;Melbourne;Mainz;2023-03-08;Schnee;FALSE;16351.6;Luft;intercontinental;67.6
7918;Chemikalien;490;München;Brasilia;2023-06-18;Regnerisch;FALSE;9219.86;Luft;intercontinental;27.3
7919;Bauteile;776;Lyon;Nürnberg;2023-04-04;Sturm;FALSE;621.79;Luft;intra_european;4.6
7920;Rohstoffe;533;Stuttgart;Mannheim;2023-11-29;Schnee;FALSE;94.78;Straße;domestic_germany;5.7
7921;Bauteile;842;Miami;Houston;2023-01-24;Klar;FALSE;1556.79;Luft;intercontinental;11.8
7922;Fertigprodukte;928;Halle (Saale);Manchester;2023-09-16;Schnee;TRUE;985.92;Schiene;intra_european;11.8
7923;Elektronik;862;Mexico City;Dubai;2023-03-13;Klar;FALSE;14331.95;Luft;intercontinental;40.8
7924;Rohstoffe;472;Houston;Wiesbaden;2023-07-14;Nebel;FALSE;8399.73;Luft;intercontinental;30.8
7925;Rohstoffe;845;Bonn;Rostock;2023-11-08;Schnee;FALSE;505.63;Schiene;domestic_germany;8.9
7926;Fertigprodukte;939;Osnabrück;Shanghai;2023-03-21;Nebel;FALSE;8710.73;Luft;intercontinental;34.4
7927;Rohstoffe;983;Beijing;Mönchengladbach;2023-05-12;Klar;FALSE;7826.1;Luft;intercontinental;21.6
7928;Fertigprodukte;943;Berlin;Augsburg;2023-08-27;Schnee;FALSE;494.3;Schiene;domestic_germany;3.7
7929;Rohstoffe;727;Hamm;Rostock;2023-03-27;Klar;TRUE;394.67;Luft;domestic_germany;4.5
7930;Chemikalien;995;Chemnitz;Brasilia;2023-08-25;Regnerisch;FALSE;9463.81;Luft;intercontinental;32.1
7931;Elektronik;993;Toronto;London;2023-12-18;Klar;FALSE;5712.48;Luft;intercontinental;21.8
7932;Fertigprodukte;380;Mainz;Bochum;2023-07-06;Nebel;FALSE;180.7;Straße;domestic_germany;4.3
7933;Elektronik;38;Kiel;Darmstadt;2023-01-20;Nebel;FALSE;504.95;Schiene;domestic_germany;3.5
7934;Chemikalien;126;Melbourne;Tokyo;2023-08-25;Regnerisch;FALSE;8190.0;Luft;intercontinental;26.8
7935;Rohstoffe;999;Marseille;Manchester;2023-12-06;Klar;FALSE;1262.59;Schiene;intra_european;6.6
7936;Fertigprodukte;942;Chemnitz;Mumbai;2023-04-14;Nebel;FALSE;6280.59;Luft;intercontinental;25.2
7937;Rohstoffe;687;Osaka;Stuttgart;2023-10-19;Regnerisch;FALSE;9323.36;Luft;intercontinental;26.9
7938;Bauteile;84;Chicago;Karlsruhe;2023-10-09;Nebel;FALSE;7015.79;Luft;intercontinental;28.8
7939;Chemikalien;196;Paris;Aachen;2023-01-25;Klar;FALSE;342.22;Straße;intra_european;3.3
7940;Elektronik;827;Beijing;Duisburg;2023-05-27;Sturm;FALSE;7791.7;Luft;intercontinental;37.7
7941;Chemikalien;726;Paris;Leipzig;2023-01-09;Sturm;FALSE;765.48;Schiene;intra_european;9.3
7942;Rohstoffe;92;Duisburg;Mexico City;2023-05-24;Klar;FALSE;9375.32;Luft;intercontinental;27.5
7943;Fertigprodukte;126;Lyon;Mannheim;2023-05-06;Nebel;FALSE;495.29;Schiene;intra_european;1.0
7944;Rohstoffe;914;Stuttgart;Krefeld;2023-02-24;Klar;FALSE;340.02;Straße;domestic_germany;8.5
7945;Rohstoffe;39;Kassel;Hannover;2023-09-25;Klar;FALSE;118.86;Schiene;domestic_germany;6.4
7946;Rohstoffe;294;Dubai;Hagen;2023-11-05;Regnerisch;FALSE;4958.4;Luft;intercontinental;15.8
7947;Chemikalien;197;Dresden;Darmstadt;2023-02-20;Regnerisch;FALSE;383.0;Schiene;domestic_germany;3.7
7948;Chemikalien;120;Mexico City;Los Angeles;2023-11-15;Schnee;FALSE;2490.48;Luft;intercontinental;18.4
7949;Fertigprodukte;782;Düsseldorf;Hagen;2023-07-18;Regnerisch;FALSE;50.54;Straße;domestic_germany;3.6
7950;Fertigprodukte;231;London;Rio de Janeiro;2023-08-21;Regnerisch;FALSE;9277.42;Luft;intercontinental;31.3
7951;Bauteile;727;New York;Moscow;2023-11-18;Sturm;FALSE;7510.26;Luft;intercontinental;35.6
7952;Bauteile;627;London;Lyon;2023-03-12;Klar;FALSE;735.05;Schiene;intra_european;8.5
7953;Fertigprodukte;878;Miami;Krefeld;2023-05-09;Schnee;FALSE;7585.88;Luft;intercontinental;30.1
7954;Elektronik;239;Moscow;Los Angeles;2023-02-23;Sturm;FALSE;9769.1;Luft;intercontinental;44.8
7955;Chemikalien;672;New York;Brasilia;2023-10-30;Klar;FALSE;6833.92;Luft;intercontinental;26.2
7956;Chemikalien;318;Hagen;Augsburg;2023-10-22;Regnerisch;FALSE;413.22;Straße;domestic_germany;1.0
7957;Bauteile;400;Melbourne;Birmingham;2023-12-18;Klar;FALSE;16986.26;Luft;intercontinental;45.3
7958;Rohstoffe;994;Hamm;Hamburg;2023-08-11;Sturm;FALSE;254.58;Schiene;domestic_germany;5.5
7959;Bauteile;191;Herne;Köln;2023-06-26;Klar;FALSE;68.61;Straße;domestic_germany;5.2
7960;Rohstoffe;415;Mexico City;Mainz;2023-11-01;Nebel;FALSE;9538.54;Luft;intercontinental;35.8
7961;Fertigprodukte;78;New York;Bochum;2023-03-28;Klar;FALSE;6047.03;Luft;intercontinental;23.7
7962;Chemikalien;229;Nürnberg;Solingen;2023-09-07;Schnee;FALSE;341.89;Straße;domestic_germany;7.6
7963;Chemikalien;489;Sydney;Halle (Saale);2023-09-27;Sturm;FALSE;16219.25;Luft;intercontinental;70.6
7964;Bauteile;386;Manchester;Rio de Janeiro;2023-12-21;Schnee;FALSE;9360.86;Luft;intercontinental;40.2
7965;Elektronik;730;Mumbai;Mülheim an der Ruhr;2023-08-05;Nebel;FALSE;6706.66;Luft;intercontinental;26.4
7966;Elektronik;821;Lyon;Sydney;2023-05-09;Nebel;FALSE;16883.39;Luft;intercontinental;58.7
7967;Rohstoffe;992;Shanghai;Bochum;2023-12-20;Nebel;FALSE;8809.83;Luft;intercontinental;30.8
7968;Bauteile;813;Melbourne;Guangzhou;2023-03-09;Klar;FALSE;7542.99;Luft;intercontinental;26.0
7969;Elektronik;843;Karlsruhe;Lyon;2023-10-26;Regnerisch;TRUE;449.54;Straße;intra_european;4.2
7970;Bauteile;156;Bonn;Birmingham;2023-11-12;Regnerisch;FALSE;649.91;Schiene;intra_european;2.7
7971;Bauteile;648;Beijing;Houston;2023-05-30;Sturm;TRUE;11602.19;Luft;intercontinental;67.4
7972;Bauteile;709;Karlsruhe;Sydney;2023-08-06;Regnerisch;TRUE;16535.3;Luft;intercontinental;56.2
7973;Chemikalien;997;Gelsenkirchen;Solingen;2023-09-04;Klar;FALSE;38.43;Straße;domestic_germany;3.5
7974;Fertigprodukte;879;Oberhausen;Paris;2023-03-15;Sturm;FALSE;433.18;Straße;intra_european;8.4
7975;Fertigprodukte;586;Bochum;Köln;2023-08-30;Regnerisch;FALSE;63.1;Straße;domestic_germany;6.7
7976;Bauteile;471;Bielefeld;Mumbai;2023-05-04;Nebel;TRUE;6602.13;Luft;intercontinental;32.4
7977;Bauteile;489;Brisbane;Kassel;2023-09-16;Sturm;FALSE;15979.95;Luft;intercontinental;69.0
7978;Bauteile;69;Sydney;Rio de Janeiro;2023-05-17;Regnerisch;FALSE;13521.03;Luft;intercontinental;39.7
7979;Rohstoffe;860;Karlsruhe;Osaka;2023-12-11;Sturm;FALSE;9341.88;Luft;intercontinental;41.9
7980;Rohstoffe;180;Karlsruhe;Toronto;2023-05-16;Sturm;FALSE;6378.19;Luft;intercontinental;32.8
7981;Chemikalien;747;Dubai;Lübeck;2023-11-21;Nebel;FALSE;4850.31;Luft;intercontinental;18.2
7982;Chemikalien;644;Marseille;Brasilia;2023-08-15;Klar;FALSE;8515.33;Luft;intercontinental;29.1
7983;Fertigprodukte;743;Moscow;Bochum;2023-06-02;Klar;FALSE;2042.76;Luft;intercontinental;15.6
7984;Bauteile;723;Sydney;Braunschweig;2023-04-06;Nebel;FALSE;16290.12;Luft;intercontinental;56.4
7985;Elektronik;682;Tokyo;Duisburg;2023-11-25;Nebel;FALSE;9296.56;Luft;intercontinental;37.7
7986;Rohstoffe;666;Mainz;Aachen;2023-01-30;Nebel;FALSE;177.43;Straße;domestic_germany;8.7
7987;Fertigprodukte;776;Münster;Hamm;2023-02-11;Sturm;TRUE;33.8;Straße;domestic_germany;4.2
7988;Bauteile;777;Mannheim;Lübeck;2023-10-25;Regnerisch;FALSE;510.25;Luft;domestic_germany;1.0
7989;Elektronik;995;Houston;Düsseldorf;2023-10-26;Sturm;FALSE;8248.31;Luft;intercontinental;33.6
7990;Bauteile;988;Chicago;Mumbai;2023-04-08;Klar;FALSE;12946.96;Luft;intercontinental;39.2
7991;Elektronik;860;Mülheim an der Ruhr;Sydney;2023-09-24;Regnerisch;FALSE;16556.61;Luft;intercontinental;45.9
7992;Elektronik;891;Hamburg;Hamm;2023-05-12;Regnerisch;TRUE;254.58;Luft;domestic_germany;4.8
7993;Fertigprodukte;464;Erfurt;Heidelberg;2023-07-13;Nebel;TRUE;241.3;Straße;domestic_germany;5.6
7994;Bauteile;72;Darmstadt;Stuttgart;2023-01-09;Schnee;TRUE;127.92;Straße;domestic_germany;5.4
7995;Chemikalien;455;Dubai;Wiesbaden;2023-01-15;Sturm;FALSE;4865.38;Luft;intercontinental;29.0
7996;Fertigprodukte;270;Los Angeles;Solingen;2023-01-24;Sturm;FALSE;9139.53;Luft;intercontinental;44.5
7997;Bauteile;702;Moscow;Augsburg;2023-12-18;Klar;FALSE;1986.4;Luft;intercontinental;15.1
7998;Bauteile;569;Halle (Saale);Dresden;2023-04-09;Nebel;FALSE;132.07;Schiene;domestic_germany;3.7
7999;Rohstoffe;847;Dubai;Mannheim;2023-08-05;Schnee;FALSE;4830.45;Luft;intercontinental;27.5
8000;Fertigprodukte;112;Dresden;Hamburg;2023-02-15;Klar;FALSE;376.89;Luft;domestic_germany;1.0
8001;Rohstoffe;484;Lübeck;Hamm;2023-04-25;Klar;FALSE;310.19;Straße;domestic_germany;2.5
8002;Fertigprodukte;26;Mumbai;Köln;2023-08-25;Sturm;FALSE;6695.32;Luft;intercontinental;32.4
8003;Rohstoffe;450;Hamburg;Kassel;2023-05-06;Klar;TRUE;250.71;Schiene;domestic_germany;4.9
8004;Rohstoffe;933;Magdeburg;Bochum;2023-12-08;Sturm;FALSE;311.47;Schiene;domestic_germany;2.5
8005;Rohstoffe;441;Dubai;Hagen;2023-12-09;Klar;FALSE;4958.4;Luft;intercontinental;17.5
8006;Rohstoffe;683;Moscow;Osaka;2023-12-07;Klar;TRUE;7336.7;Luft;intercontinental;31.0
8007;Fertigprodukte;553;Manchester;Köln;2023-07-03;Sturm;FALSE;687.22;Luft;intra_european;3.5
8008;Elektronik;161;Bielefeld;Houston;2023-06-10;Regnerisch;FALSE;8312.77;Luft;intercontinental;26.1
8009;Chemikalien;832;Lübeck;Sydney;2023-03-09;Regnerisch;FALSE;16222.86;See;intercontinental;209.4
8010;Fertigprodukte;338;Mumbai;Kassel;2023-05-21;Nebel;FALSE;6525.45;Luft;intercontinental;23.1
8011;Chemikalien;197;Sydney;Manchester;2023-07-27;Sturm;FALSE;16997.16;Luft;intercontinental;73.6
8012;Elektronik;376;Birmingham;Hagen;2023-11-25;Sturm;FALSE;653.47;Schiene;intra_european;5.1
8013;Elektronik;793;Miami;Brisbane;2023-12-23;Klar;FALSE;14762.5;Luft;intercontinental;44.8
8014;Elektronik;85;Erfurt;London;2023-12-24;Klar;FALSE;778.1;Schiene;intra_european;4.2
8015;Chemikalien;682;Mexico City;Moscow;2023-12-21;Schnee;FALSE;10719.39;Luft;intercontinental;47.4
8016;Bauteile;738;Hamburg;Erfurt;2023-12-21;Klar;TRUE;294.58;Schiene;domestic_germany;6.8
8017;Rohstoffe;68;Mumbai;Guangzhou;2023-08-19;Sturm;FALSE;4200.4;Luft;intercontinental;22.1
8018;Fertigprodukte;684;Houston;Shanghai;2023-10-11;Regnerisch;FALSE;12195.36;Luft;intercontinental;40.3
8019;Chemikalien;779;Bonn;Melbourne;2023-06-20;Schnee;FALSE;16425.81;Luft;intercontinental;73.1
8020;Bauteile;472;Herne;Kiel;2023-03-11;Sturm;FALSE;366.25;Luft;domestic_germany;1.0
8021;Elektronik;279;London;Mülheim an der Ruhr;2023-07-08;Regnerisch;FALSE;485.54;Straße;intra_european;2.8
8022;Rohstoffe;433;Wuppertal;Oberhausen;2023-08-17;Regnerisch;FALSE;30.84;Straße;domestic_germany;1.0
8023;Chemikalien;264;Bonn;Shanghai;2023-07-02;Nebel;FALSE;8866.86;Luft;intercontinental;33.7
8024;Fertigprodukte;827;Aachen;Beijing;2023-10-03;Regnerisch;FALSE;7875.31;Luft;intercontinental;30.0
8025;Chemikalien;29;Erfurt;Erfurt;2023-10-29;Schnee;FALSE;44.13;Straße;domestic_germany;1.0
8026;Bauteile;744;Bielefeld;Saarbrücken;2023-07-24;Regnerisch;TRUE;328.33;Luft;domestic_germany;5.2
8027;Fertigprodukte;953;Erfurt;Stuttgart;2023-12-12;Regnerisch;TRUE;278.37;Straße;domestic_germany;7.6
8028;Fertigprodukte;615;Leipzig;Wuppertal;2023-01-02;Sturm;FALSE;363.14;Luft;domestic_germany;5.1
8029;Rohstoffe;432;Düsseldorf;Stuttgart;2023-02-10;Klar;FALSE;322.43;Schiene;domestic_germany;1.9
8030;Bauteile;597;Braunschweig;Aachen;2023-12-27;Nebel;FALSE;349.04;Straße;domestic_germany;3.7
8031;Elektronik;239;Birmingham;Darmstadt;2023-03-21;Sturm;FALSE;789.27;Schiene;intra_european;6.0
8032;Elektronik;817;Wuppertal;Lübeck;2023-12-03;Nebel;FALSE;375.81;Schiene;domestic_germany;4.1
8033;Rohstoffe;787;Mexico City;Düsseldorf;2023-03-04;Regnerisch;FALSE;9385.18;Luft;intercontinental;30.7
8034;Elektronik;167;Rio de Janeiro;Erfurt;2023-03-28;Klar;FALSE;9772.82;Luft;intercontinental;35.4
8035;Rohstoffe;169;Wuppertal;Brasilia;2023-03-28;Klar;FALSE;9159.97;Luft;intercontinental;31.9
8036;Chemikalien;588;Halle (Saale);Düsseldorf;2023-10-01;Schnee;FALSE;361.83;Luft;domestic_germany;7.7
8037;Elektronik;175;Paris;Melbourne;2023-11-19;Klar;FALSE;16791.28;Luft;intercontinental;48.8
8038;Elektronik;748;Bonn;Stuttgart;2023-05-30;Sturm;FALSE;264.56;Schiene;domestic_germany;6.6
8039;Fertigprodukte;926;Miami;Moscow;2023-04-08;Nebel;FALSE;9222.87;Luft;intercontinental;31.3
8040;Rohstoffe;31;Berlin;Chicago;2023-09-11;Klar;FALSE;7083.44;Luft;intercontinental;28.3
8041;Elektronik;245;Solingen;Mannheim;2023-06-13;Nebel;FALSE;211.37;Straße;domestic_germany;4.4
8042;Bauteile;849;Augsburg;Hamburg;2023-06-29;Schnee;FALSE;579.51;Schiene;domestic_germany;8.0
8043;Bauteile;813;Frankfurt;London;2023-02-26;Regnerisch;FALSE;637.77;Luft;intra_european;3.9
8044;Fertigprodukte;533;Nürnberg;Duisburg;2023-12-30;Sturm;FALSE;376.33;Schiene;domestic_germany;4.4
8045;Rohstoffe;530;Karlsruhe;Hagen;2023-02-15;Nebel;FALSE;269.89;Straße;domestic_germany;7.4
8046;Chemikalien;328;Sydney;Bonn;2023-09-15;Sturm;FALSE;16568.6;Luft;intercontinental;62.8
8047;Bauteile;781;Halle (Saale);Lübeck;2023-12-25;Klar;FALSE;278.69;Straße;domestic_germany;2.5
8048;Elektronik;623;Los Angeles;Osaka;2023-02-01;Klar;FALSE;9189.52;Luft;intercontinental;29.3
8049;Fertigprodukte;7;Düsseldorf;Wiesbaden;2023-12-16;Nebel;FALSE;163.65;Luft;domestic_germany;2.1
8050;Rohstoffe;65;Leverkusen;Toronto;2023-03-16;Schnee;FALSE;6178.06;Luft;intercontinental;34.3
8051;Elektronik;340;Shanghai;New York;2023-12-17;Nebel;FALSE;11858.43;Luft;intercontinental;46.2
8052;Rohstoffe;52;Solingen;Rio de Janeiro;2023-11-29;Nebel;FALSE;9586.52;Luft;intercontinental;35.5
8053;Fertigprodukte;983;Aachen;Münster;2023-07-30;Regnerisch;FALSE;170.02;Schiene;domestic_germany;3.1
8054;Elektronik;680;Nürnberg;Braunschweig;2023-03-05;Schnee;FALSE;315.64;Schiene;domestic_germany;9.1
8055;Fertigprodukte;199;Tokyo;Mülheim an der Ruhr;2023-04-08;Schnee;FALSE;9291.73;Luft;intercontinental;40.2
8056;Bauteile;483;Erfurt;New York;2023-10-29;Klar;FALSE;6312.12;Luft;intercontinental;25.7
8057;Rohstoffe;774;Miami;Leverkusen;2023-08-26;Sturm;FALSE;7621.69;Luft;intercontinental;35.6
8058;Elektronik;849;Wuppertal;Birmingham;2023-01-25;Nebel;FALSE;635.15;Luft;intra_european;5.9
8059;Fertigprodukte;931;Lyon;Rostock;2023-07-07;Schnee;FALSE;1061.97;Schiene;intra_european;11.8
8060;Elektronik;641;München;Leipzig;2023-09-21;Regnerisch;FALSE;360.84;Straße;domestic_germany;5.7
8061;Rohstoffe;42;Bonn;Paris;2023-04-28;Regnerisch;FALSE;399.61;Schiene;intra_european;3.2
8062;Rohstoffe;324;Chicago;Münster;2023-09-22;Regnerisch;FALSE;6790.85;Luft;intercontinental;21.7
8063;Fertigprodukte;609;Kiel;Darmstadt;2023-07-30;Regnerisch;TRUE;504.95;Schiene;domestic_germany;8.0
8064;Rohstoffe;717;Kassel;Augsburg;2023-04-29;Klar;FALSE;342.78;Straße;domestic_germany;9.3
8065;Chemikalien;449;Nürnberg;Stuttgart;2023-04-29;Sturm;FALSE;157.01;Straße;domestic_germany;6.0
8066;Elektronik;319;Berlin;Dubai;2023-07-22;Schnee;FALSE;4624.3;Luft;intercontinental;21.0
8067;Rohstoffe;716;Rostock;Mumbai;2023-09-17;Regnerisch;FALSE;6406.12;Luft;intercontinental;21.4
8068;Elektronik;842;Berlin;Hamm;2023-03-15;Nebel;FALSE;392.78;Luft;domestic_germany;5.4
8069;Chemikalien;110;Los Angeles;Mumbai;2023-06-15;Sturm;FALSE;13991.18;Luft;intercontinental;63.8
8070;Bauteile;427;Mumbai;Hamburg;2023-12-28;Schnee;FALSE;6532.42;Luft;intercontinental;33.2
8071;Chemikalien;1;Karlsruhe;Düsseldorf;2023-05-17;Klar;TRUE;272.91;Schiene;domestic_germany;3.0
8072;Chemikalien;229;Moscow;Los Angeles;2023-04-09;Regnerisch;FALSE;9769.1;Luft;intercontinental;33.4
8073;Fertigprodukte;514;Mumbai;Bochum;2023-06-28;Klar;FALSE;6684.38;Luft;intercontinental;24.6
8074;Fertigprodukte;715;Toronto;Erfurt;2023-08-16;Regnerisch;FALSE;6426.01;Luft;intercontinental;27.8
8075;Elektronik;570;Münster;Leipzig;2023-12-04;Schnee;FALSE;334.53;Straße;domestic_germany;12.5
8076;Bauteile;640;Aachen;Manchester;2023-10-09;Klar;FALSE;642.52;Schiene;intra_european;7.5
8077;Elektronik;521;New York;Frankfurt;2023-08-29;Klar;FALSE;6202.68;Luft;intercontinental;20.9
8078;Fertigprodukte;496;Mannheim;Mannheim;2023-03-19;Regnerisch;FALSE;43.57;Straße;domestic_germany;3.6
8079;Rohstoffe;101;Beijing;Bonn;2023-03-26;Nebel;FALSE;7823.38;Luft;intercontinental;34.9
8080;Bauteile;226;Mexico City;Manchester;2023-03-22;Nebel;FALSE;8724.39;Luft;intercontinental;29.8
8081;Fertigprodukte;138;Birmingham;Beijing;2023-10-20;Klar;FALSE;8150.34;Luft;intercontinental;29.3
8082;Bauteile;549;Houston;Rostock;2023-01-21;Nebel;FALSE;8405.33;Luft;intercontinental;28.3
8083;Bauteile;649;Braunschweig;Marseille;2023-12-29;Schnee;FALSE;1068.69;Schiene;intra_european;14.1
8084;Rohstoffe;978;Miami;Erfurt;2023-06-13;Klar;FALSE;7894.72;Luft;intercontinental;29.0
8085;Chemikalien;276;Tokyo;Rostock;2023-12-24;Klar;FALSE;8839.88;Luft;intercontinental;29.7
8086;Rohstoffe;345;Düsseldorf;München;2023-04-24;Klar;FALSE;487.6;Luft;domestic_germany;5.1
8087;Chemikalien;421;Magdeburg;Kassel;2023-07-23;Sturm;FALSE;172.06;Luft;domestic_germany;1.0
8088;Chemikalien;203;Heidelberg;Mönchengladbach;2023-09-01;Sturm;FALSE;255.18;Schiene;domestic_germany;6.4
8089;Elektronik;80;Brasilia;Halle (Saale);2023-05-29;Schnee;FALSE;9447.56;Luft;intercontinental;46.4
8090;Rohstoffe;672;Guangzhou;Tokyo;2023-08-14;Schnee;FALSE;2898.66;Luft;intercontinental;23.8
8091;Rohstoffe;594;Guangzhou;Mannheim;2023-11-02;Nebel;FALSE;9073.37;Luft;intercontinental;31.5
8092;Bauteile;773;Hagen;Duisburg;2023-03-30;Nebel;FALSE;49.45;Schiene;domestic_germany;1.0
8093;Bauteile;330;Stuttgart;Hagen;2023-09-24;Klar;FALSE;312.19;Straße;domestic_germany;1.6
8094;Bauteile;638;Los Angeles;Rio de Janeiro;2023-03-15;Schnee;FALSE;10143.47;Luft;intercontinental;43.6
8095;Fertigprodukte;537;Hamburg;Mainz;2023-11-16;Regnerisch;FALSE;412.23;Straße;domestic_germany;7.7
8096;Elektronik;917;Lübeck;Chicago;2023-08-06;Sturm;TRUE;6849.56;Luft;intercontinental;44.4
8097;Bauteile;728;Kiel;Brisbane;2023-01-22;Schnee;FALSE;15783.73;Luft;intercontinental;67.5
8098;Bauteile;443;Manchester;Hamm;2023-06-24;Schnee;FALSE;707.87;Luft;intra_european;5.6
8099;Bauteile;966;Bonn;Bielefeld;2023-07-15;Klar;FALSE;174.1;Luft;domestic_germany;1.4
8100;Elektronik;393;Mainz;Halle (Saale);2023-12-30;Sturm;FALSE;308.0;Straße;domestic_germany;4.9
8101;Bauteile;452;New York;Tokyo;2023-05-29;Regnerisch;FALSE;10851.73;Luft;intercontinental;35.2
8102;Rohstoffe;948;Düsseldorf;Nürnberg;2023-07-31;Regnerisch;FALSE;363.56;Straße;domestic_germany;6.7
8103;Fertigprodukte;567;Karlsruhe;Münster;2023-06-14;Sturm;FALSE;333.09;Straße;domestic_germany;4.7
8104;Elektronik;545;Chicago;Aachen;2023-01-12;Schnee;FALSE;6769.57;Luft;intercontinental;29.0
8105;Chemikalien;708;Dresden;Mumbai;2023-09-05;Nebel;FALSE;6229.07;Luft;intercontinental;24.8
8106;Fertigprodukte;134;Miami;Beijing;2023-10-07;Sturm;FALSE;12513.44;Luft;intercontinental;56.1
8107;Fertigprodukte;623;Mexico City;Karlsruhe;2023-11-15;Schnee;TRUE;9594.92;Luft;intercontinental;52.5
8108;Bauteile;733;Oberhausen;Guangzhou;2023-11-30;Regnerisch;FALSE;9076.58;Luft;intercontinental;27.9
8109;Bauteile;509;Wuppertal;Leipzig;2023-03-13;Schnee;FALSE;363.14;Schiene;domestic_germany;4.9
8110;Bauteile;426;Osnabrück;Erfurt;2023-04-06;Sturm;FALSE;251.4;Straße;domestic_germany;4.2
8111;Bauteile;76;Rio de Janeiro;Beijing;2023-05-07;Schnee;FALSE;17320.99;Luft;intercontinental;72.2
8112;Elektronik;854;Rostock;Karlsruhe;2023-08-07;Regnerisch;FALSE;621.25;Schiene;domestic_germany;4.2
8113;Bauteile;60;Berlin;Brisbane;2023-01-29;Regnerisch;FALSE;15680.24;Luft;intercontinental;45.7
8114;Chemikalien;620;Herne;New York;2023-06-12;Schnee;FALSE;6044.82;Luft;intercontinental;33.4
8115;Bauteile;739;Köln;München;2023-08-16;Schnee;FALSE;456.27;Straße;domestic_germany;6.7
8116;Bauteile;687;Nürnberg;Birmingham;2023-11-10;Regnerisch;FALSE;967.01;Schiene;intra_european;6.1
8117;Elektronik;260;Shanghai;Melbourne;2023-10-28;Schnee;FALSE;8055.17;Luft;intercontinental;38.3
8118;Bauteile;169;Mülheim an der Ruhr;Dresden;2023-04-18;Schnee;FALSE;478.81;Schiene;domestic_germany;3.5
8119;Rohstoffe;25;Freiburg im Breisgau;Brasilia;2023-10-20;Klar;FALSE;8983.05;Luft;intercontinental;32.3
8120;Chemikalien;710;Hamburg;Mumbai;2023-11-26;Schnee;FALSE;6532.42;Luft;intercontinental;33.3
8121;Fertigprodukte;33;Mönchengladbach;Mönchengladbach;2023-06-08;Nebel;FALSE;41.99;Straße;domestic_germany;3.5
8122;Elektronik;434;Brisbane;Lyon;2023-06-01;Regnerisch;FALSE;16559.63;Luft;intercontinental;48.3
8123;Elektronik;797;Birmingham;Toronto;2023-07-30;Schnee;TRUE;5558.31;Luft;intercontinental;28.7
8124;Fertigprodukte;940;Leverkusen;Moscow;2023-08-06;Klar;FALSE;2078.34;Luft;intercontinental;11.6
8125;Bauteile;992;Mönchengladbach;Shanghai;2023-10-04;Schnee;FALSE;8872.02;Luft;intercontinental;42.9
8126;Rohstoffe;974;Toronto;Sydney;2023-08-07;Regnerisch;FALSE;15567.6;Luft;intercontinental;45.4
8127;Elektronik;938;Osaka;Houston;2023-11-14;Schnee;TRUE;11082.28;Luft;intercontinental;63.3
8128;Bauteile;66;Bonn;Dresden;2023-03-19;Sturm;FALSE;466.79;Schiene;domestic_germany;4.9
8129;Fertigprodukte;779;Leverkusen;Mumbai;2023-01-01;Sturm;FALSE;6694.41;Luft;intercontinental;30.0
8130;Bauteile;571;Augsburg;Magdeburg;2023-03-27;Nebel;FALSE;420.19;Straße;domestic_germany;8.1
8131;Rohstoffe;791;Halle (Saale);Sydney;2023-12-30;Sturm;FALSE;16219.25;Luft;intercontinental;66.6
